time	V(vo)
6.749023019981171e-02	-2.514830e+00
6.759023019981171e-02	-2.509576e+00
6.769023019981171e-02	-2.503972e+00
6.779023019981172e-02	-2.498045e+00
6.789023019981172e-02	-2.491817e+00
6.799023019981172e-02	-2.485312e+00
6.809023019981172e-02	-2.478549e+00
6.819023019981173e-02	-2.471546e+00
6.829023019981173e-02	-2.464321e+00
6.839023019981173e-02	-2.456890e+00
6.849023019981174e-02	-2.449266e+00
6.859023019981174e-02	-2.441463e+00
6.869023019981174e-02	-2.433494e+00
6.879023019981174e-02	-2.425369e+00
6.889023019981175e-02	-2.417099e+00
6.899023019981175e-02	-2.408693e+00
6.909023019981175e-02	-2.400160e+00
6.919023019981176e-02	-2.391509e+00
6.929023019981176e-02	-2.382746e+00
6.939023019981176e-02	-2.373880e+00
6.949023019981176e-02	-2.364915e+00
6.959023019981177e-02	-2.355859e+00
6.969023019981177e-02	-2.346715e+00
6.979023019981177e-02	-2.337490e+00
6.989023019981178e-02	-2.328187e+00
6.999023019981178e-02	-2.318812e+00
7.009023019981178e-02	-2.309369e+00
7.029023019981179e-02	-2.290288e+00
7.049023019981179e-02	-2.270973e+00
7.069023019981180e-02	-2.251445e+00
7.099023019981181e-02	-2.221795e+00
7.129023019981182e-02	-2.191764e+00
7.153308734266897e-02	-2.167170e+00
7.177594448552611e-02	-2.142411e+00
7.201880162838327e-02	-2.117485e+00
7.226165877124041e-02	-2.092394e+00
7.250451591409757e-02	-2.067137e+00
7.274737305695471e-02	-2.041714e+00
7.299023019981186e-02	-2.016125e+00
7.346165877124045e-02	-1.966049e+00
7.393308734266904e-02	-1.915651e+00
7.440451591409762e-02	-1.864930e+00
7.487594448552620e-02	-1.813888e+00
7.534737305695480e-02	-1.762523e+00
7.581880162838338e-02	-1.710837e+00
7.629023019981196e-02	-1.658828e+00
7.769023019981200e-02	-1.501834e+00
7.909023019981204e-02	-1.345737e+00
8.049023019981208e-02	-1.190537e+00
8.189023019981212e-02	-1.036232e+00
8.329023019981216e-02	-8.828235e-01
8.469023019981220e-02	-7.303113e-01
8.609023019981224e-02	-5.786953e-01
8.687594448552655e-02	-4.956935e-01
8.766165877124085e-02	-4.140199e-01
8.844737305695516e-02	-3.336744e-01
8.923308734266948e-02	-2.546572e-01
9.001880162838378e-02	-1.769682e-01
9.080451591409809e-02	-1.006073e-01
9.159023019981240e-02	-2.557464e-02
9.189023019981241e-02	2.569145e-03
9.219023019981241e-02	3.047308e-02
9.266165877124100e-02	7.386227e-02
9.313308734266959e-02	1.165994e-01
9.360451591409817e-02	1.586845e-01
9.407594448552675e-02	2.001176e-01
9.454737305695535e-02	2.408987e-01
9.501880162838393e-02	2.810277e-01
9.549023019981251e-02	3.205046e-01
9.616165877124110e-02	3.755444e-01
9.683308734266970e-02	4.290691e-01
9.750451591409828e-02	4.810789e-01
9.817594448552687e-02	5.315737e-01
9.884737305695547e-02	5.805536e-01
9.951880162838406e-02	6.280185e-01
1.001902301998126e-01	6.739684e-01
1.002902301998126e-01	6.806666e-01
1.019902301998127e-01	7.891906e-01
1.036902301998127e-01	8.870261e-01
1.053902301998128e-01	9.741730e-01
1.070902301998128e-01	1.050631e+00
1.087902301998129e-01	1.116401e+00
1.104902301998129e-01	1.171483e+00
1.121902301998130e-01	1.215875e+00
1.135045159140987e-01	1.242692e+00
1.148188016283845e-01	1.263817e+00
1.161330873426702e-01	1.279252e+00
1.174473730569560e-01	1.288996e+00
1.187616587712417e-01	1.293048e+00
1.200759444855275e-01	1.291410e+00
1.213902301998133e-01	1.284081e+00
1.218999999999999e-01	1.280019e+00
1.224097698001866e-01	1.275252e+00
1.229195396003732e-01	1.269782e+00
1.234293094005599e-01	1.263607e+00
1.239390792007466e-01	1.256728e+00
1.244488490009332e-01	1.249145e+00
1.249586188011199e-01	1.240857e+00
1.250000000000000e-01	1.253433e+00
1.250827623977603e-01	1.337265e+00
1.251682028810126e-01	1.472489e+00
1.252682028810126e-01	1.641910e+00
1.253682028810126e-01	1.797366e+00
1.254682028810126e-01	1.939441e+00
1.255682028810126e-01	2.069218e+00
1.256682028810126e-01	2.187695e+00
1.257682028810126e-01	2.295786e+00
1.258682028810126e-01	2.394332e+00
1.259682028810125e-01	2.484106e+00
1.260682028810125e-01	2.565816e+00
1.261682028810125e-01	2.640116e+00
1.262682028810125e-01	2.707603e+00
1.263682028810125e-01	2.768827e+00
1.264682028810125e-01	2.824295e+00
1.265682028810125e-01	2.874469e+00
1.266682028810125e-01	2.919776e+00
1.267682028810125e-01	2.960609e+00
1.268682028810124e-01	2.997326e+00
1.269682028810124e-01	3.030259e+00
1.270682028810124e-01	3.059711e+00
1.271682028810124e-01	3.085961e+00
1.272682028810124e-01	3.109266e+00
1.273682028810124e-01	3.129860e+00
1.274682028810124e-01	3.147961e+00
1.275682028810124e-01	3.163767e+00
1.276682028810124e-01	3.177461e+00
1.277682028810123e-01	3.189210e+00
1.278682028810123e-01	3.199169e+00
1.279682028810123e-01	3.207479e+00
1.280682028810123e-01	3.214271e+00
1.281682028810123e-01	3.219663e+00
1.282682028810123e-01	3.223766e+00
1.283682028810123e-01	3.226681e+00
1.284682028810123e-01	3.228501e+00
1.285682028810123e-01	3.229311e+00
1.286682028810122e-01	3.229188e+00
1.287682028810122e-01	3.228206e+00
1.288682028810122e-01	3.226430e+00
1.289682028810122e-01	3.223921e+00
1.290682028810122e-01	3.220735e+00
1.291682028810122e-01	3.216923e+00
1.292682028810122e-01	3.212533e+00
1.293682028810122e-01	3.207608e+00
1.294682028810122e-01	3.202188e+00
1.295682028810121e-01	3.196310e+00
1.296682028810121e-01	3.190007e+00
1.297682028810121e-01	3.183310e+00
1.298682028810121e-01	3.176248e+00
1.299682028810121e-01	3.168847e+00
1.300682028810121e-01	3.161132e+00
1.301682028810121e-01	3.153123e+00
1.302682028810121e-01	3.144843e+00
1.303682028810121e-01	3.136309e+00
1.304682028810120e-01	3.127540e+00
1.305682028810120e-01	3.118550e+00
1.306682028810120e-01	3.109354e+00
1.307682028810120e-01	3.099967e+00
1.308682028810120e-01	3.090400e+00
1.309682028810120e-01	3.080665e+00
1.310682028810120e-01	3.070772e+00
1.311682028810120e-01	3.060732e+00
1.312682028810120e-01	3.050552e+00
1.313682028810119e-01	3.040242e+00
1.314682028810119e-01	3.029809e+00
1.315682028810119e-01	3.019260e+00
1.316682028810119e-01	3.008602e+00
1.317682028810119e-01	2.997840e+00
1.318682028810119e-01	2.986980e+00
1.319682028810119e-01	2.976027e+00
1.320682028810119e-01	2.964986e+00
1.321682028810119e-01	2.953862e+00
1.323682028810118e-01	2.931377e+00
1.325682028810118e-01	2.908603e+00
1.327682028810118e-01	2.885564e+00
1.330682028810118e-01	2.850554e+00
1.333682028810117e-01	2.815057e+00
1.336110600238689e-01	2.785960e+00
1.338539171667260e-01	2.756639e+00
1.340967743095831e-01	2.727094e+00
1.343396314524402e-01	2.697325e+00
1.345824885952973e-01	2.667332e+00
1.348253457381544e-01	2.637115e+00
1.350682028810115e-01	2.606674e+00
1.355539171667258e-01	2.545194e+00
1.360396314524400e-01	2.483202e+00
1.365253457381542e-01	2.420697e+00
1.370110600238685e-01	2.357680e+00
1.374967743095827e-01	2.294151e+00
1.379824885952969e-01	2.230110e+00
1.384682028810112e-01	2.165557e+00
1.399110600238682e-01	1.969847e+00
1.413539171667251e-01	1.774681e+00
1.427967743095821e-01	1.580058e+00
1.442396314524391e-01	1.385979e+00
1.456824885952961e-01	1.192443e+00
1.471253457381531e-01	9.994512e-01
1.485682028810101e-01	8.070025e-01
1.494396314524385e-01	6.935364e-01
1.503110600238670e-01	5.819752e-01
1.511824885952955e-01	4.723188e-01
1.520539171667240e-01	3.645671e-01
1.529253457381524e-01	2.587203e-01
1.537967743095809e-01	1.547782e-01
1.546682028810094e-01	5.274100e-02
1.550110600238665e-01	1.337220e-02
1.553539171667236e-01	-2.560042e-02
1.556967743095807e-01	-6.417689e-02
1.560396314524378e-01	-1.023572e-01
1.563824885952949e-01	-1.401413e-01
1.567253457381520e-01	-1.775293e-01
1.570682028810091e-01	-2.145211e-01
1.575824885952948e-01	-2.692406e-01
1.580967743095804e-01	-3.229476e-01
1.586110600238661e-01	-3.756421e-01
1.591253457381517e-01	-4.273241e-01
1.596396314524374e-01	-4.779935e-01
1.601539171667231e-01	-5.276505e-01
1.606682028810087e-01	-5.762949e-01
1.622967743095800e-01	-7.235803e-01
1.639253457381512e-01	-8.590934e-01
1.655539171667225e-01	-9.828340e-01
1.671824885952937e-01	-1.094802e+00
1.688110600238650e-01	-1.194998e+00
1.704396314524362e-01	-1.283421e+00
1.720682028810075e-01	-1.360072e+00
1.735110600238645e-01	-1.417198e+00
1.749539171667214e-01	-1.465479e+00
1.763967743095784e-01	-1.504914e+00
1.778396314524354e-01	-1.535503e+00
1.792824885952924e-01	-1.557247e+00
1.807253457381494e-01	-1.570146e+00
1.821682028810064e-01	-1.574199e+00
1.829584596122913e-01	-1.573195e+00
1.837487163435763e-01	-1.570011e+00
1.845389730748612e-01	-1.564649e+00
1.853292298061462e-01	-1.557107e+00
1.861194865374311e-01	-1.547387e+00
1.869097432687161e-01	-1.535487e+00
1.877000000000010e-01	-1.521408e+00
1.877364057620104e-01	-1.520873e+00
1.878000000000010e-01	-1.538918e+00
1.879000000000010e-01	-1.636888e+00
1.880000000000010e-01	-1.792764e+00
1.881000000000010e-01	-1.958937e+00
1.882000000000010e-01	-2.110833e+00
1.883000000000010e-01	-2.249611e+00
1.884000000000010e-01	-2.376331e+00
1.885000000000009e-01	-2.491972e+00
1.886000000000009e-01	-2.597429e+00
1.887000000000009e-01	-2.693527e+00
1.888000000000009e-01	-2.781022e+00
1.889000000000009e-01	-2.860609e+00
1.890000000000009e-01	-2.932927e+00
1.891000000000009e-01	-2.998564e+00
1.892000000000009e-01	-3.058056e+00
1.893000000000009e-01	-3.111901e+00
1.894000000000008e-01	-3.160553e+00
1.895000000000008e-01	-3.204428e+00
1.896000000000008e-01	-3.243913e+00
1.897000000000008e-01	-3.279358e+00
1.898000000000008e-01	-3.311089e+00
1.899000000000008e-01	-3.339401e+00
1.900000000000008e-01	-3.364570e+00
1.901000000000008e-01	-3.386846e+00
1.902000000000008e-01	-3.406460e+00
1.903000000000007e-01	-3.423625e+00
1.904000000000007e-01	-3.438533e+00
1.905000000000007e-01	-3.451366e+00
1.906000000000007e-01	-3.462286e+00
1.907000000000007e-01	-3.471447e+00
1.908000000000007e-01	-3.478985e+00
1.909000000000007e-01	-3.485028e+00
1.910000000000007e-01	-3.489695e+00
1.911000000000007e-01	-3.493092e+00
1.912000000000006e-01	-3.495318e+00
1.913000000000006e-01	-3.496465e+00
1.914000000000006e-01	-3.496615e+00
1.915000000000006e-01	-3.495847e+00
1.916000000000006e-01	-3.494230e+00
1.917000000000006e-01	-3.491828e+00
1.918000000000006e-01	-3.488703e+00
1.919000000000006e-01	-3.484908e+00
1.920000000000006e-01	-3.480494e+00
1.921000000000005e-01	-3.475508e+00
1.922000000000005e-01	-3.469991e+00
1.923000000000005e-01	-3.463984e+00
1.924000000000005e-01	-3.457521e+00
1.925000000000005e-01	-3.450636e+00
1.926000000000005e-01	-3.443359e+00
1.927000000000005e-01	-3.435719e+00
1.928000000000005e-01	-3.427742e+00
1.929000000000005e-01	-3.419450e+00
1.930000000000004e-01	-3.410866e+00
1.931000000000004e-01	-3.402009e+00
1.932000000000004e-01	-3.392899e+00
1.933000000000004e-01	-3.383551e+00
1.934000000000004e-01	-3.373982e+00
1.935000000000004e-01	-3.364207e+00
1.936000000000004e-01	-3.354238e+00
1.937000000000004e-01	-3.344088e+00
1.938000000000004e-01	-3.333767e+00
1.939000000000003e-01	-3.323287e+00
1.940000000000003e-01	-3.312656e+00
1.941000000000003e-01	-3.301884e+00
1.942000000000003e-01	-3.290979e+00
1.943000000000003e-01	-3.279948e+00
1.944000000000003e-01	-3.268798e+00
1.945000000000003e-01	-3.257535e+00
1.946000000000003e-01	-3.246166e+00
1.947000000000003e-01	-3.234696e+00
1.948000000000003e-01	-3.223130e+00
1.949000000000002e-01	-3.211473e+00
1.951000000000002e-01	-3.187901e+00
1.953000000000002e-01	-3.164012e+00
1.955000000000002e-01	-3.139832e+00
1.958000000000001e-01	-3.103065e+00
1.961000000000001e-01	-3.065761e+00
1.963428571428572e-01	-3.035163e+00
1.965857142857143e-01	-3.004314e+00
1.968285714285715e-01	-2.973214e+00
1.970714285714286e-01	-2.941863e+00
1.973142857142857e-01	-2.910262e+00
1.975571428571428e-01	-2.878409e+00
1.977999999999999e-01	-2.846306e+00
1.982857142857141e-01	-2.781425e+00
1.987714285714284e-01	-2.715951e+00
1.992571428571426e-01	-2.649884e+00
1.997428571428569e-01	-2.583224e+00
2.002285714285711e-01	-2.515971e+00
2.007142857142853e-01	-2.448126e+00
2.011999999999995e-01	-2.379688e+00
2.021999999999994e-01	-2.237813e+00
2.036285714285707e-01	-2.030381e+00
2.050571428571420e-01	-1.823834e+00
2.064857142857132e-01	-1.618172e+00
2.079142857142845e-01	-1.413395e+00
2.093428571428558e-01	-1.209503e+00
2.107714285714271e-01	-1.006496e+00
2.121999999999983e-01	-8.043735e-01
2.130285714285697e-01	-6.900011e-01
2.138571428571410e-01	-5.775086e-01
2.146857142857123e-01	-4.668960e-01
2.155142857142837e-01	-3.581632e-01
2.163428571428550e-01	-2.513104e-01
2.171714285714264e-01	-1.463374e-01
2.179999999999977e-01	-4.324425e-02
2.182999999999977e-01	-6.605285e-03
2.184999999999976e-01	1.764874e-02
2.189857142857119e-01	7.601743e-02
2.194714285714261e-01	1.334924e-01
2.199571428571403e-01	1.900736e-01
2.204428571428546e-01	2.457611e-01
2.209285714285688e-01	3.005549e-01
2.214142857142830e-01	3.544549e-01
2.218999999999973e-01	4.074612e-01
2.227285714285686e-01	4.957406e-01
2.235571428571399e-01	5.809911e-01
2.243857142857113e-01	6.632127e-01
2.252142857142826e-01	7.424054e-01
2.260428571428540e-01	8.185692e-01
2.268714285714253e-01	8.917041e-01
2.276999999999966e-01	9.618101e-01
2.293714285714250e-01	1.093187e+00
2.310428571428534e-01	1.211142e+00
2.327142857142818e-01	1.315673e+00
2.343857142857102e-01	1.406782e+00
2.360571428571386e-01	1.484467e+00
2.377285714285670e-01	1.548730e+00
2.393999999999953e-01	1.599570e+00
2.406571428571380e-01	1.628920e+00
2.419142857142808e-01	1.651589e+00
2.431714285714235e-01	1.667574e+00
2.444285714285662e-01	1.676878e+00
2.456857142857089e-01	1.679499e+00
2.469428571428517e-01	1.675438e+00
2.481999999999944e-01	1.664694e+00
2.484428571428515e-01	1.662031e+00
2.486857142857086e-01	1.659155e+00
2.489285714285657e-01	1.656066e+00
2.491714285714228e-01	1.652764e+00
2.494142857142800e-01	1.649250e+00
2.496571428571371e-01	1.645522e+00
2.498999999999942e-01	1.641582e+00
2.499999999999942e-01	1.663799e+00
2.500999999999942e-01	1.755755e+00
2.501999999999941e-01	1.911662e+00
2.502999999999941e-01	2.078212e+00
2.503999999999941e-01	2.230468e+00
2.504999999999941e-01	2.369589e+00
2.505999999999941e-01	2.496640e+00
2.506999999999941e-01	2.612596e+00
2.507999999999941e-01	2.718355e+00
2.508999999999941e-01	2.814743e+00
2.509999999999941e-01	2.902517e+00
2.510999999999941e-01	2.982372e+00
2.511999999999940e-01	3.054948e+00
2.512999999999940e-01	3.120832e+00
2.513999999999940e-01	3.180564e+00
2.514999999999940e-01	3.234639e+00
2.515999999999940e-01	3.283512e+00
2.516999999999940e-01	3.327602e+00
2.517999999999940e-01	3.367293e+00
2.518999999999940e-01	3.402938e+00
2.519999999999940e-01	3.434860e+00
2.520999999999939e-01	3.463359e+00
2.521999999999939e-01	3.488708e+00
2.522999999999939e-01	3.511157e+00
2.523999999999939e-01	3.530939e+00
2.524999999999939e-01	3.548265e+00
2.525999999999939e-01	3.563330e+00
2.526999999999939e-01	3.576314e+00
2.527999999999939e-01	3.587381e+00
2.528999999999939e-01	3.596682e+00
2.529999999999938e-01	3.604356e+00
2.530999999999938e-01	3.610532e+00
2.531999999999938e-01	3.615325e+00
2.532999999999938e-01	3.618845e+00
2.533999999999938e-01	3.621189e+00
2.534999999999938e-01	3.622450e+00
2.535999999999938e-01	3.622710e+00
2.536999999999938e-01	3.622047e+00
2.537999999999938e-01	3.620531e+00
2.538999999999937e-01	3.618227e+00
2.539999999999937e-01	3.615195e+00
2.540999999999937e-01	3.611490e+00
2.541999999999937e-01	3.607162e+00
2.542999999999937e-01	3.602257e+00
2.543999999999937e-01	3.596819e+00
2.544999999999937e-01	3.590886e+00
2.545999999999937e-01	3.584494e+00
2.546999999999937e-01	3.577677e+00
2.547999999999936e-01	3.570464e+00
2.548999999999936e-01	3.562884e+00
2.549999999999936e-01	3.554964e+00
2.550999999999936e-01	3.546725e+00
2.551999999999936e-01	3.538190e+00
2.552999999999936e-01	3.529380e+00
2.553999999999936e-01	3.520313e+00
2.554999999999936e-01	3.511005e+00
2.555999999999936e-01	3.501473e+00
2.556999999999935e-01	3.491731e+00
2.557999999999935e-01	3.481791e+00
2.558999999999935e-01	3.471667e+00
2.559999999999935e-01	3.461370e+00
2.560999999999935e-01	3.450910e+00
2.561999999999935e-01	3.440296e+00
2.562999999999935e-01	3.429537e+00
2.563999999999935e-01	3.418642e+00
2.564999999999935e-01	3.407618e+00
2.565999999999934e-01	3.396472e+00
2.566999999999934e-01	3.385211e+00
2.567999999999934e-01	3.373840e+00
2.568999999999934e-01	3.362364e+00
2.569999999999934e-01	3.350790e+00
2.571999999999934e-01	3.327362e+00
2.573999999999934e-01	3.303589e+00
2.575999999999933e-01	3.279500e+00
2.578999999999933e-01	3.242828e+00
2.581999999999933e-01	3.205570e+00
2.584428571428504e-01	3.174976e+00
2.586857142857075e-01	3.144107e+00
2.589285714285646e-01	3.112964e+00
2.591714285714217e-01	3.081546e+00
2.594142857142788e-01	3.049854e+00
2.596571428571360e-01	3.017887e+00
2.598999999999931e-01	2.985646e+00
2.603714285714216e-01	2.922364e+00
2.608428571428501e-01	2.858449e+00
2.613142857142786e-01	2.793902e+00
2.617857142857072e-01	2.728722e+00
2.622571428571357e-01	2.662910e+00
2.627285714285642e-01	2.596465e+00
2.631999999999927e-01	2.529387e+00
2.646857142857069e-01	2.312584e+00
2.661714285714210e-01	2.095582e+00
2.676571428571351e-01	1.878381e+00
2.691428571428492e-01	1.660981e+00
2.706285714285633e-01	1.443382e+00
2.721142857142774e-01	1.225584e+00
2.735999999999916e-01	1.007587e+00
2.745571428571343e-01	8.703030e-01
2.755142857142771e-01	7.353766e-01
2.764714285714198e-01	6.028077e-01
2.774285714285626e-01	4.725965e-01
2.783857142857054e-01	3.447428e-01
2.793428571428481e-01	2.192467e-01
2.802999999999908e-01	9.610815e-02
2.806571428571337e-01	5.112385e-02
2.810142857142764e-01	6.600931e-03
2.813714285714193e-01	-3.746060e-02
2.817285714285621e-01	-8.106074e-02
2.820857142857049e-01	-1.241995e-01
2.824428571428477e-01	-1.668769e-01
2.827999999999906e-01	-2.090928e-01
2.831571428571334e-01	-2.508145e-01
2.835142857142762e-01	-2.920192e-01
2.838714285714190e-01	-3.327069e-01
2.842285714285618e-01	-3.728778e-01
2.845857142857047e-01	-4.125318e-01
2.849428571428474e-01	-4.516688e-01
2.852999999999903e-01	-4.902889e-01
2.864857142857045e-01	-6.149057e-01
2.876714285714186e-01	-7.329558e-01
2.888571428571328e-01	-8.444390e-01
2.900428571428469e-01	-9.493555e-01
2.912285714285611e-01	-1.047705e+00
2.924142857142752e-01	-1.139488e+00
2.935999999999894e-01	-1.224704e+00
2.951571428571321e-01	-1.325440e+00
2.967142857142747e-01	-1.414424e+00
2.982714285714174e-01	-1.491657e+00
2.998285714285601e-01	-1.557138e+00
3.013857142857028e-01	-1.610868e+00
3.029428571428455e-01	-1.652846e+00
3.044999999999882e-01	-1.683073e+00
3.045999999999882e-01	-1.684663e+00
3.057142857142737e-01	-1.698944e+00
3.068285714285593e-01	-1.708142e+00
3.079428571428449e-01	-1.712259e+00
3.090571428571305e-01	-1.711294e+00
3.101714285714161e-01	-1.705248e+00
3.112857142857017e-01	-1.694119e+00
3.123999999999873e-01	-1.677909e+00
