time	V(vo)
7.249675636321088e-03	-3.669904e-01
7.271997064892516e-03	-3.744095e-01
7.294318493463945e-03	-3.807065e-01
7.316639922035374e-03	-3.858816e-01
7.338961350606802e-03	-3.899346e-01
7.361282779178231e-03	-3.928656e-01
7.408157779178231e-03	-3.951027e-01
7.418202422035374e-03	-3.949044e-01
7.428247064892517e-03	-3.944684e-01
7.438291707749660e-03	-3.937947e-01
7.448336350606802e-03	-3.928834e-01
7.458380993463945e-03	-3.917345e-01
7.468425636321088e-03	-3.903480e-01
7.478470279178231e-03	-3.887239e-01
7.487398850606802e-03	-3.870818e-01
7.496327422035374e-03	-3.852575e-01
7.505255993463945e-03	-3.832511e-01
7.514184564892517e-03	-3.810625e-01
7.523113136321088e-03	-3.786917e-01
7.532041707749660e-03	-3.761388e-01
7.540970279178231e-03	-3.734036e-01
7.553247064892517e-03	-3.693450e-01
7.565523850606802e-03	-3.649652e-01
7.577800636321088e-03	-3.602642e-01
7.590077422035374e-03	-3.552418e-01
7.602354207749660e-03	-3.498983e-01
7.614630993463945e-03	-3.442335e-01
7.626907779178231e-03	-3.382475e-01
7.653693493463946e-03	-3.239744e-01
7.680479207749660e-03	-3.085123e-01
7.707264922035374e-03	-2.918611e-01
7.734050636321088e-03	-2.740207e-01
7.760836350606802e-03	-2.549913e-01
7.787622064892517e-03	-2.347728e-01
7.814407779178231e-03	-2.133652e-01
7.861282779178226e-03	-1.742019e-01
7.879139922035367e-03	-1.586033e-01
7.896997064892507e-03	-1.428019e-01
7.914854207749648e-03	-1.267976e-01
7.932711350606790e-03	-1.105905e-01
7.950568493463931e-03	-9.418055e-02
7.968425636321072e-03	-7.756774e-02
7.986282779178212e-03	-6.075208e-02
7.994095279178211e-03	-5.340211e-02
8.000000000000000e-03	-4.783905e-02
