time	V(vo)
1.843060960738657e-01	-1.821281e+00
1.849757389310085e-01	-1.841071e+00
1.856453817881514e-01	-1.858786e+00
1.863150246452943e-01	-1.874424e+00
1.869846675024371e-01	-1.887986e+00
1.876543103595800e-01	-1.899473e+00
1.883239532167229e-01	-1.908883e+00
1.902770782167229e-01	-1.923944e+00
1.908909175024372e-01	-1.924884e+00
1.915047567881515e-01	-1.924006e+00
1.921185960738658e-01	-1.921310e+00
1.927324353595801e-01	-1.916796e+00
1.933462746452944e-01	-1.910465e+00
1.939601139310087e-01	-1.902315e+00
1.945739532167230e-01	-1.892348e+00
1.959132389310087e-01	-1.863869e+00
1.972525246452944e-01	-1.827401e+00
1.985918103595802e-01	-1.782945e+00
1.999310960738659e-01	-1.730501e+00
2.012703817881516e-01	-1.670068e+00
2.026096675024374e-01	-1.601647e+00
2.039489532167231e-01	-1.525238e+00
2.055114532167231e-01	-1.426144e+00
2.070739532167231e-01	-1.319794e+00
2.086364532167232e-01	-1.206187e+00
2.101989532167232e-01	-1.085325e+00
2.117614532167232e-01	-9.572068e-01
2.133239532167232e-01	-8.218325e-01
2.148864532167233e-01	-6.792021e-01
2.157235067881518e-01	-6.015573e-01
2.165605603595804e-01	-5.231122e-01
2.173976139310090e-01	-4.438665e-01
2.182346675024376e-01	-3.638204e-01
2.190717210738662e-01	-2.829739e-01
2.199087746452948e-01	-2.013270e-01
2.207458282167233e-01	-1.188795e-01
2.219177032167234e-01	-3.475431e-03
2.223641317881519e-01	4.061523e-02
2.228105603595805e-01	8.465627e-02
2.232569889310091e-01	1.286477e-01
2.237034175024377e-01	1.725895e-01
2.241498460738662e-01	2.164817e-01
2.245962746452948e-01	2.603242e-01
2.250427032167234e-01	3.041172e-01
2.255449353595806e-01	3.532467e-01
2.260471675024377e-01	4.021071e-01
2.265493996452949e-01	4.506982e-01
2.270516317881520e-01	4.990201e-01
2.275538639310092e-01	5.470728e-01
2.280560960738663e-01	5.948563e-01
2.285583282167234e-01	6.423705e-01
2.296743996452949e-01	7.471681e-01
2.307904710738663e-01	8.489986e-01
2.319065425024378e-01	9.478621e-01
2.330226139310092e-01	1.043759e+00
2.341386853595807e-01	1.136688e+00
2.352547567881521e-01	1.226650e+00
2.363708282167236e-01	1.313646e+00
2.371520782167236e-01	1.371866e+00
2.379333282167236e-01	1.427835e+00
2.387145782167236e-01	1.481551e+00
2.394958282167236e-01	1.533015e+00
2.402770782167236e-01	1.582227e+00
2.410583282167236e-01	1.629186e+00
2.418395782167236e-01	1.673893e+00
2.425650246452951e-01	1.713084e+00
2.432904710738665e-01	1.749935e+00
2.440159175024380e-01	1.784446e+00
2.447413639310094e-01	1.816616e+00
2.454668103595808e-01	1.846446e+00
2.461922567881523e-01	1.873937e+00
2.469177032167237e-01	1.899086e+00
2.475315425024380e-01	1.918379e+00
2.481453817881523e-01	1.935839e+00
2.487592210738666e-01	1.951466e+00
2.493730603595808e-01	1.965261e+00
2.499868996452951e-01	1.977223e+00
2.506007389310094e-01	1.987353e+00
2.512145782167237e-01	1.995650e+00
2.517726139310094e-01	2.001543e+00
2.523306496452950e-01	2.005877e+00
2.528886853595807e-01	2.008650e+00
2.534467210738664e-01	2.009864e+00
2.540047567881521e-01	2.009519e+00
2.545627925024377e-01	2.007613e+00
2.551208282167234e-01	2.004148e+00
2.561810960738662e-01	1.993100e+00
2.572413639310090e-01	1.976601e+00
2.583016317881519e-01	1.954650e+00
2.593618996452946e-01	1.927249e+00
2.604221675024374e-01	1.894396e+00
2.614824353595802e-01	1.856092e+00
2.625427032167230e-01	1.812338e+00
2.643284175024372e-01	1.725163e+00
2.661141317881514e-01	1.626366e+00
2.678998460738656e-01	1.515946e+00
2.696855603595797e-01	1.393902e+00
2.714712746452940e-01	1.260236e+00
2.732569889310081e-01	1.114947e+00
2.750427032167223e-01	9.580340e-01
2.761029710738651e-01	8.618976e-01
2.771632389310079e-01	7.639846e-01
2.782235067881507e-01	6.642949e-01
2.792837746452935e-01	5.628286e-01
2.803440425024363e-01	4.595857e-01
2.814043103595791e-01	3.545662e-01
2.824645782167219e-01	2.477700e-01
2.848083282167218e-01	1.103499e-02
2.852547567881503e-01	-3.426316e-02
2.857011853595788e-01	-7.949828e-02
2.861476139310074e-01	-1.246704e-01
2.865940425024359e-01	-1.697794e-01
2.870404710738645e-01	-2.148255e-01
2.874868996452930e-01	-2.598085e-01
2.879333282167216e-01	-3.047285e-01
2.883797567881501e-01	-3.495058e-01
2.888261853595787e-01	-3.940637e-01
2.892726139310072e-01	-4.384022e-01
2.897190425024357e-01	-4.825214e-01
2.901654710738643e-01	-5.264211e-01
2.906118996452928e-01	-5.701015e-01
2.910583282167214e-01	-6.135625e-01
2.922302032167213e-01	-7.269475e-01
2.934020782167213e-01	-8.369877e-01
2.945739532167212e-01	-9.436829e-01
2.957458282167211e-01	-1.047033e+00
2.969177032167211e-01	-1.147039e+00
2.980895782167210e-01	-1.243699e+00
2.992614532167209e-01	-1.337015e+00
3.000427032167209e-01	-1.396342e+00
3.008239532167208e-01	-1.453353e+00
3.016052032167208e-01	-1.508047e+00
3.023864532167208e-01	-1.560425e+00
3.031677032167207e-01	-1.610486e+00
3.039489532167207e-01	-1.658231e+00
3.047302032167206e-01	-1.703659e+00
3.054556496452920e-01	-1.743462e+00
3.061810960738634e-01	-1.780870e+00
3.069065425024348e-01	-1.815885e+00
3.076319889310062e-01	-1.848505e+00
3.083574353595775e-01	-1.878732e+00
3.090828817881490e-01	-1.906564e+00
3.098083282167203e-01	-1.932003e+00
3.104221675024346e-01	-1.951499e+00
3.110360067881489e-01	-1.969128e+00
3.116498460738631e-01	-1.984888e+00
3.122636853595773e-01	-1.998780e+00
3.128775246452916e-01	-2.010804e+00
3.134913639310059e-01	-2.020960e+00
3.141052032167201e-01	-2.029248e+00
3.146632389310058e-01	-2.035105e+00
3.152212746452914e-01	-2.039375e+00
3.157793103595771e-01	-2.042059e+00
3.163373460738628e-01	-2.043158e+00
3.168953817881485e-01	-2.042671e+00
3.174534175024342e-01	-2.040599e+00
3.180114532167199e-01	-2.036940e+00
3.190717210738627e-01	-2.025451e+00
3.201319889310055e-01	-2.008438e+00
3.211922567881483e-01	-1.985900e+00
3.222525246452910e-01	-1.957838e+00
3.233127925024338e-01	-1.924251e+00
3.243730603595766e-01	-1.885140e+00
3.254333282167194e-01	-1.840505e+00
3.272190425024336e-01	-1.751684e+00
3.290047567881478e-01	-1.651150e+00
3.307904710738620e-01	-1.538903e+00
3.325761853595762e-01	-1.414943e+00
3.343618996452904e-01	-1.279271e+00
3.361476139310046e-01	-1.131886e+00
3.379333282167187e-01	-9.727878e-01
3.389935960738615e-01	-8.753667e-01
3.400538639310043e-01	-7.761767e-01
3.411141317881471e-01	-6.752177e-01
3.421743996452899e-01	-5.724898e-01
3.432346675024327e-01	-4.679930e-01
3.442949353595755e-01	-3.617272e-01
3.453552032167183e-01	-2.536926e-01
3.457458282167183e-01	-2.139193e-01
3.461364532167183e-01	-1.740994e-01
3.465270782167182e-01	-1.342329e-01
3.469177032167182e-01	-9.431976e-02
3.473083282167182e-01	-5.435999e-02
3.476989532167182e-01	-1.435360e-02
3.480895782167182e-01	2.569942e-02
3.485360067881467e-01	7.147842e-02
3.489824353595752e-01	1.171691e-01
3.494288639310038e-01	1.627713e-01
3.498752925024323e-01	2.082852e-01
3.503217210738609e-01	2.537107e-01
3.507681496452894e-01	2.990479e-01
3.512145782167180e-01	3.442967e-01
3.518842210738608e-01	4.119491e-01
3.525538639310036e-01	4.789630e-01
3.532235067881465e-01	5.453383e-01
3.538931496452892e-01	6.110750e-01
3.545627925024321e-01	6.761731e-01
3.552324353595749e-01	7.406327e-01
3.559020782167177e-01	8.044536e-01
3.569623460738605e-01	9.040037e-01
3.580226139310033e-01	1.000383e+00
3.590828817881461e-01	1.093592e+00
3.601431496452889e-01	1.183630e+00
3.612034175024317e-01	1.270498e+00
3.622636853595745e-01	1.354195e+00
3.633239532167173e-01	1.434722e+00
3.639377925024315e-01	1.479257e+00
3.645516317881458e-01	1.522306e+00
3.651654710738600e-01	1.563871e+00
3.657793103595743e-01	1.603951e+00
3.663931496452885e-01	1.642546e+00
3.670069889310028e-01	1.679655e+00
3.676208282167170e-01	1.715281e+00
3.683462746452884e-01	1.755306e+00
3.690717210738598e-01	1.792914e+00
3.697971675024312e-01	1.828105e+00
3.705226139310026e-01	1.860880e+00
3.712480603595740e-01	1.891237e+00
3.719735067881454e-01	1.919177e+00
3.726989532167168e-01	1.944700e+00
3.733127925024310e-01	1.964250e+00
3.739266317881453e-01	1.981917e+00
3.745404710738595e-01	1.997701e+00
3.751543103595738e-01	2.011602e+00
3.757681496452880e-01	2.023620e+00
3.763819889310023e-01	2.033754e+00
3.769958282167165e-01	2.042006e+00
3.775538639310022e-01	2.047816e+00
3.781118996452879e-01	2.052030e+00
3.786699353595736e-01	2.054647e+00
3.792279710738592e-01	2.055667e+00
3.797860067881449e-01	2.055090e+00
3.803440425024306e-01	2.052917e+00
3.809020782167163e-01	2.049147e+00
3.820181496452876e-01	2.036610e+00
3.831342210738590e-01	2.017938e+00
3.842502925024304e-01	1.993131e+00
3.853663639310018e-01	1.962188e+00
3.864824353595731e-01	1.925109e+00
3.875985067881445e-01	1.881895e+00
3.887145782167158e-01	1.832546e+00
3.906677032167157e-01	1.733015e+00
3.918953817881443e-01	1.661122e+00
3.931230603595727e-01	1.583756e+00
3.943507389310013e-01	1.500919e+00
3.955784175024297e-01	1.412609e+00
3.968060960738582e-01	1.318827e+00
3.980337746452867e-01	1.219573e+00
3.992614532167152e-01	1.114846e+00
3.996520782167152e-01	1.080907e+00
4.000000000000000e-01	1.050408e+00
